,daily_return,volatility,ma5,ma20,rsi,mean_sentiment_raw,mean_sentiment_ma3,mean_sentiment_momentum,sentiment_std_raw,sentiment_count_raw,day_of_week,month,is_month_end
2004-05-14,-0.041005291005290934,0.023246146995347234,7.45394,7.6363400000000015,29.65116279069767,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,5,0
2004-05-17,-0.020689655172413834,0.023293481717105945,7.35394,7.613840000000001,27.272727272727266,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,5,0
2004-05-18,0.014084507042253502,0.023593786586985185,7.33394,7.59634,40.13157894736843,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,5,0
2004-05-19,0.0,0.022627935788708968,7.2620000000000005,7.56884,40.13157894736843,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,5,0
2004-05-20,-0.00694444444444442,0.02262585515149169,7.18,7.538839999999999,38.85350318471339,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,5,0
2004-05-21,-0.006993006993007089,0.022059497355967517,7.15,7.499485000000002,26.277372262773724,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,5,0
2004-05-24,0.0028169014084507005,0.021929477827306722,7.153999999999999,7.457984999999999,27.338129496402914,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,5,0
2004-05-25,0.02528089887640439,0.02295372933546669,7.1739999999999995,7.425485,36.8421052631579,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,5,0
2004-05-26,-0.006849315068493178,0.01936906372177166,7.184,7.412985000000001,35.6687898089172,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,5,0
2004-05-27,0.01379310344827589,0.0196690791020399,7.224000000000001,7.4054850000000005,40.24390243902439,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,5,0
2004-05-28,-0.013605442176870652,0.019873251729378667,7.254,7.392985,39.52095808383234,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,5,0
2004-06-01,-0.004137931034482789,0.018103434485120983,7.273999999999999,7.366485,47.14285714285714,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,6,0
2004-06-02,0.0,0.018103434485120983,7.258,7.339985,35.10479698325,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,6,0
2004-06-03,0.0,0.018103284976547562,7.252,7.3159849999999995,35.08771929824563,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,6,0
2004-06-04,0.011080332409972415,0.018369339103543474,7.242,7.295985,52.74725274725273,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,6,0
2004-06-07,0.0,0.01837444074126978,7.252,7.277484999999999,63.15789473684211,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,6,0
2004-06-08,0.0,0.018309398053150655,7.268000000000001,7.262485,57.57575757575755,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,6,0
2004-06-09,-0.006849315068493178,0.01610127895889873,7.274000000000001,7.259985,53.52112676056337,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,6,0
2004-06-10,-0.0027586206896551557,0.013721711559878948,7.275999999999999,7.243499999999999,55.88235294117648,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,6,0
2004-06-14,-0.011065006915629283,0.01385304509850268,7.246,7.223000000000001,53.52112676056343,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,6,0
2004-06-15,-0.034965034965035,0.013014259336545975,7.1659999999999995,7.205499999999999,38.29787234042553,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,6,0
2004-06-16,0.0,0.012284958289140942,7.086,7.1955,23.68421052631578,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,6,0
2004-06-17,0.0,0.011745111760585538,7.016,7.1805,25.352112676056336,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,6,0
2004-06-18,0.0014492753623187582,0.011762946499654443,6.952000000000001,7.166000000000001,14.516129032258064,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,6,0
2004-06-21,-0.00434153400868309,0.011719534062718574,6.898000000000001,7.152500000000001,16.363636363636346,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,6,0
2004-06-22,-0.04069767441860472,0.014572875776779834,6.837999999999999,7.1274999999999995,11.249999999999986,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,6,0
2004-06-23,0.022727272727272707,0.01566901404156689,6.808,7.109,25.263157894736864,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,6,0
2004-06-24,-0.01777777777777778,0.01456334352174713,6.754,7.0755,22.429906542056088,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,6,0
2004-06-25,-0.003016591251885359,0.014558787260708769,6.694,7.0435,15.841584158415856,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,6,0
2004-06-28,-0.001512859304084846,0.013935049961774821,6.638,7.006,15.686274509803923,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,6,0
2004-06-29,-0.019696969696969657,0.014190964621752476,6.612,6.9670000000000005,13.913043478260875,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,6,0
2004-06-30,-0.026275115919629055,0.014917447807084386,6.522,6.921000000000001,12.5984251968504,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,6,1
2004-07-01,-0.0015873015873015817,0.014884195292586395,6.453999999999999,6.8745,12.698412698412696,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,7,0
2004-07-02,0.009538950715421324,0.015260436721432794,6.401999999999999,6.831,17.741935483870947,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,7,0
2004-07-06,0.006299212598425141,0.015009434570000738,6.359999999999999,6.785500000000001,25.242718446601913,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,7,0
2004-07-07,-0.010954616588419341,0.014958527273771022,6.33,6.736500000000001,23.636363636363626,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,7,0
2004-07-08,-0.011075949367088667,0.014887701406477261,6.319999999999999,6.684,22.2222222222222,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,7,0
2004-07-09,0.008000000000000007,0.015293328138512753,6.322,6.6365,24.793388429752056,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,7,0
2004-07-12,0.0,0.015344860956286802,6.311999999999999,6.589999999999999,25.423728813559322,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,7,0
2004-07-13,0.0,0.015380436090919436,6.294,6.547500000000001,33.33333333333333,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,7,0
2004-07-14,0.0,0.013848973828294897,6.29,6.5175,19.999999999999957,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,7,0
2004-07-15,0.007936507936507908,0.014094603216688565,6.3100000000000005,6.489999999999999,29.411764705882305,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,7,0
2004-07-16,0.009448818897637823,0.01439268188961092,6.332,6.4655000000000005,36.111111111111086,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,7,0
2004-07-19,-0.0015600624024960652,0.014353047417117126,6.351999999999999,6.44,36.11111111111114,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,7,0
2004-07-20,0.0015624999999999112,0.01440038572106734,6.3740000000000006,6.416499999999999,45.00000000000002,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,7,0
2004-07-21,-0.01716068642745716,0.011947476757975377,6.3740000000000006,6.4015,50.0,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,7,0
2004-07-22,0.011111111111111072,0.010906030707491297,6.378,6.3825,56.66666666666668,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,7,0
2004-07-23,-0.010989010989011061,0.010515151149388316,6.356,6.3660000000000005,45.901639344262314,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,7,0
2004-07-26,0.0,0.010528925867392711,6.336,6.350499999999999,42.105263157894754,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,7,0
2004-07-27,-0.0015873015873015817,0.010528629078035595,6.312,6.335,47.05882352941174,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,7,0
2004-07-28,-0.009538950715421213,0.009872297008219894,6.298,6.3229999999999995,48.00000000000004,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,7,0
2004-07-29,0.01123595505617958,0.008446282407128866,6.284,6.323,50.0,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,7,0
2004-07-30,0.0,0.008437699658629307,6.284,6.3235,50.0,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,7,0
2004-08-02,0.0,0.008141258009887855,6.284000000000001,6.321,50.0,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,8,0
2004-08-03,-0.007936507936507908,0.008150376035941783,6.276000000000001,6.314,45.61403508771931,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,8,0
2004-08-04,0.0,0.007812613135128627,6.279999999999999,6.310499999999999,40.38461538461541,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,8,0
2004-08-05,0.008000000000000007,0.007619097399021354,6.279999999999999,6.313,39.21568627450975,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,8,0
2004-08-06,-0.006349206349206327,0.00754358780427962,6.272,6.311,37.03703703703696,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,8,0
2004-08-09,0.0,0.00754358780427962,6.264,6.308999999999999,35.84905660377353,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,8,0
2004-08-10,-0.0015974440894568342,0.00754879584136012,6.264,6.3065,44.186046511627914,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,8,0
2004-08-11,-0.008000000000000007,0.007737681661637023,6.254,6.3015,29.268292682926756,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,8,0
2004-08-12,-0.022580645161290436,0.00885801651398594,6.2059999999999995,6.287,24.999999999999915,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,8,0
2004-08-13,-0.026402640264026278,0.009919865291304642,6.134,6.2615,18.749999999999943,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,8,0
2004-08-16,0.0,0.009946899906715512,6.062,6.2364999999999995,19.04761904761898,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,8,0
2004-08-17,0.0,0.009906870772331414,5.992,6.211,21.052631578947285,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,8,0
2004-08-18,0.016949152542372836,0.010458914061213118,5.952,6.196,24.999999999999957,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,8,0
2004-08-19,0.0,0.009988876123091123,5.94,6.1775,24.999999999999957,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,8,0
2004-08-20,0.025000000000000133,0.01157779093614648,5.99,6.17,40.00000000000003,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,8,0
2004-08-23,-0.008130081300813163,0.011677937300377243,6.029999999999999,6.16,39.99999999999998,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,8,0
2004-08-24,0.0,0.011683040814591402,6.07,6.150499999999999,39.99999999999998,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,8,0
2004-08-25,0.0,0.011529895746630568,6.090000000000001,6.144,35.71428571428571,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,8,0
2004-08-26,-0.008196721311475419,0.011260996134437921,6.1,6.1315,35.21126760563381,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,8,0
2004-08-27,0.0049586776859504855,0.011360618928395695,6.086,6.1205,37.83783783783786,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,8,0
2004-08-30,0.02796052631578938,0.013160496900510733,6.116,6.118,50.0,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,8,0
2004-08-31,-0.012800000000000034,0.013352247895809813,6.13,6.114,48.38709677419354,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,8,1
2004-09-01,0.0,0.013352247895809813,6.144,6.11,56.962025316455716,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,9,0
2004-09-02,-0.01944894651539708,0.013828358183829794,6.144,6.0975,59.99999999999995,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,9,0
2004-09-03,0.016528925619834878,0.01437901214640461,6.1579999999999995,6.0920000000000005,64.70588235294116,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,9,0
2004-09-07,-0.008130081300813163,0.014470195815468313,6.128,6.0840000000000005,61.11111111111104,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,9,0
2004-09-08,-0.008196721311475419,0.01455486257108162,6.104,6.074,52.94117647058822,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,9,0
2004-09-09,0.008264462809917328,0.014628197661590863,6.09,6.069,55.55555555555552,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,9,0
2004-09-10,-0.004918032786885185,0.013744904796014824,6.093999999999999,6.0695,44.871794871794876,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,9,0
2004-09-13,-0.05271828665568379,0.01723837077118495,6.014,6.061999999999999,33.33333333333336,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,9,0
2004-09-14,-0.022608695652173938,0.01788845610531697,5.917999999999999,6.048,29.661016949152568,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,9,0
2004-09-15,0.005338078291815096,0.017963839978204662,5.838,6.0355,31.404958677685983,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,9,0
2004-09-16,-0.011504424778761124,0.017504366989508243,5.735,6.01475,31.02040816326533,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,9,0
2004-09-17,-0.009847806624888045,0.017541270863588247,5.627,5.99125,28.000000000000014,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,9,0
2004-09-20,0.012658227848101111,0.016665473489913187,5.5969999999999995,5.96375,21.73913043478261,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,9,0
2004-09-21,0.0,0.016672436649385836,5.593000000000001,5.93875,23.364485981308405,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,9,0
2004-09-22,-0.0035714285714284477,0.01664494290012754,5.579,5.91275,22.935779816513758,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,9,0
2004-09-23,0.012544802867383575,0.017047470081971258,5.5920000000000005,5.89025,30.769230769230802,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,9,0
2004-09-24,0.04424778761061954,0.020080519247702235,5.6659999999999995,5.88275,39.495798319327726,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,9,0
2004-09-27,0.025423728813559254,0.020907853188127483,5.756,5.88125,48.06201550387597,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,9,0
2004-09-28,0.0,0.019844888756869877,5.845999999999999,5.87125,50.0,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,9,0
2004-09-29,0.11570247933884303,0.03264598601026748,6.08,5.90025,67.19576719576722,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,9,0
2004-09-30,0.022222222222222365,0.032844838992499695,6.33,5.93675,70.64676616915423,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,9,1
2004-10-01,0.07246376811594213,0.03541187372712461,6.63,6.00425,87.67123287671234,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,10,0
2004-10-04,0.060810810810810745,0.037138102972830656,6.99,6.089250000000001,94.42231075697212,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,10,0
2004-10-05,-0.031847133757961776,0.03820848686890027,7.3,6.16425,85.71428571428572,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,10,0
2004-10-06,0.03684210526315801,0.038299795915343715,7.526000000000001,6.25575,88.96434634974536,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,10,0
2004-10-07,0.002538071065989911,0.03836608153350965,7.726000000000001,6.345750000000001,90.7216494845361,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,10,0
2004-10-08,-0.03164556962025311,0.03949712950563693,7.776000000000001,6.42475,83.17152103559872,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,10,0
2004-10-11,0.0,0.03657714579659092,7.736,6.51975,83.17152103559872,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,10,0
2004-10-12,-0.0091503267973857,0.03596778219004545,7.731999999999999,6.617749999999999,81.84713375796177,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,10,0
2004-10-13,-0.01055408970976257,0.036381020567164794,7.656000000000001,6.71025,79.36507936507937,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,10,0
2004-10-14,0.006666666666666599,0.03591165387661173,7.586,6.8084999999999996,77.96610169491524,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,10,0
2004-10-15,-0.0066225165562913135,0.035797596075407036,7.556,6.906999999999999,75.43859649122807,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,10,0
2004-10-18,-0.039999999999999925,0.03792470951901951,7.465999999999999,6.987,68.25396825396827,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,10,0
2004-10-19,-0.08333333333333337,0.0436142612803073,7.2700000000000005,7.037000000000001,47.54098360655737,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,10,0
2004-10-20,0.015151515151515138,0.04352798157482417,7.109999999999999,7.092999999999999,46.666666666666664,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,10,0
2004-10-21,-0.022388059701492602,0.04412041967558732,6.910000000000001,7.138,33.9622641509434,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,10,0
2004-10-22,0.0,0.04332660983979787,6.720000000000001,7.170500000000001,20.45454545454548,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,10,0
2004-10-25,-0.015267175572518998,0.043327522683717305,6.57,7.1905,21.951219512195152,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,10,0
2004-10-26,0.015503875968992276,0.043389342999078234,6.56,7.2155000000000005,14.438502673796805,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,10,0
2004-10-27,0.0,0.03466914553074133,6.529999999999999,7.205499999999999,13.513513513513516,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,10,0
2004-10-28,0.007633587786259444,0.034307969180529425,6.540000000000001,7.1905,18.181818181818173,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,10,0
2004-10-29,0.030303030303030276,0.0306097107140192,6.590000000000001,7.160500000000001,27.027027027027017,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,10,0
2004-11-01,0.0,0.026617188311541445,6.659999999999999,7.108,28.089887640449433,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,11,0
2004-11-02,-0.007352941176470562,0.025959870788431958,6.7,7.065499999999998,28.57142857142857,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,11,0
2004-11-03,0.01185185185185178,0.024362615789510517,6.756,7.013,29.775280898876417,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,11,0
2004-11-04,-0.004392386530014725,0.02427142376625032,6.796000000000001,6.958,30.11363636363636,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,11,0
2004-11-05,0.014705882352941346,0.02402402742259746,6.816,6.9205,40.384615384615394,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,11,0
2004-11-08,0.0,0.02402402742259746,6.836,6.883,65.62500000000003,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,11,0
2004-11-09,0.02898550724637672,0.02515267877326305,6.906000000000001,6.858999999999999,68.86792452830187,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,11,0
2004-11-10,0.0028169014084507005,0.025117752927654304,6.964,6.839999999999999,80.6451612903226,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,11,0
2004-11-11,0.02528089887640439,0.025802509743156718,7.064,6.827500000000001,83.7837837837838,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,11,0
2004-11-12,0.006849315068493178,0.02583361914797041,7.154000000000001,6.82,92.45283018867923,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,11,0
2004-11-15,0.020408163265306145,0.02449129157034536,7.273999999999999,6.834999999999999,92.7927927927928,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,11,0
2004-11-16,0.002666666666666595,0.013931039776908969,7.358,6.881,92.92035398230088,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,11,0
2004-11-17,0.010638297872340496,0.013821999974786196,7.453999999999999,6.926,93.10344827586206,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,11,0
2004-11-18,0.00657894736842124,0.012049298180522751,7.523999999999999,6.981,92.07920792079207,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,11,0
2004-11-19,0.0,0.012049298180522751,7.5840000000000005,7.035999999999999,92.07920792079207,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,11,0
2004-11-22,0.009150326797385588,0.010749513253691065,7.628,7.099500000000001,97.08737864077668,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,11,0
2004-11-23,-0.04792746113989643,0.016548292197186676,7.593999999999999,7.1395,69.69696969696967,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,11,0
2004-11-24,-0.05442176870748294,0.021349180582727913,7.464,7.1594999999999995,54.437869822485226,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,11,0
2004-11-26,0.007194244604316502,0.021344591900456445,7.3340000000000005,7.1795,53.04878048780486,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,11,0
2004-11-29,0.0028571428571428914,0.02036805559065099,7.208,7.1905,53.614457831325275,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,11,0
2004-11-30,-0.002849002849002802,0.02039121587550255,7.064,7.200500000000001,46.62162162162163,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,11,1
2004-12-01,0.0,0.020286329897114853,6.994,7.213000000000001,45.8904109589041,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,12,0
2004-12-02,-0.021428571428571463,0.020795922871321485,6.973999999999999,7.214,34.26573426573425,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,12,0
2004-12-03,0.007299270072992803,0.020819743791302324,6.953999999999999,7.218999999999999,34.265734265734295,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,12,0
2004-12-06,0.010144927536231751,0.020685573575613486,6.944,7.222500000000001,30.370370370370352,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,12,0
2004-12-07,-0.038737446197991354,0.0224905866213972,6.884,7.2125,24.375,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,12,0
2004-12-08,0.0,0.021346193513896435,6.824,7.192500000000001,20.394736842105246,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,12,0
2004-12-09,-0.02985074626865669,0.02213904521294259,6.754,7.161500000000001,15.568862275449064,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,12,0
2004-12-10,0.05384615384615388,0.02489787076127183,6.744,7.139,30.198019801980152,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,12,0
2004-12-13,-0.007299270072992692,0.024807747910093006,6.709999999999999,7.1114999999999995,26.999999999999986,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,12,0
2004-12-14,0.2264705882352942,0.05708742104771793,7.037999999999999,7.153499999999999,65.61514195583598,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,12,0
2004-12-15,0.09712230215827344,0.06053758816618274,7.5280000000000005,7.234999999999999,80.72625698324023,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,12,0
2004-12-16,0.02841530054644803,0.06065559830032663,8.11,7.3255,81.79419525065964,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,3,12,0
2004-12-17,-0.032943676939426236,0.06149082997407615,8.559999999999999,7.397999999999999,75.49019607843138,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,4,12,0
2004-12-20,0.06043956043956045,0.06243323172571535,9.129999999999999,7.498,78.74186550976138,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,0,12,0
2004-12-21,0.011398963730569811,0.062427249517414435,9.414000000000001,7.6,79.23728813559322,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,1,12,0
2004-12-22,-0.061475409836065587,0.06319747863603227,9.416,7.6905,72.3404255319149,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,2.0,2,12,0
